Index Name,Date,Open,High,Low,Close
NIFTY SMALLCAP 100,11-Mar-25,15009.6,15134.55,14869.1,15075.9
NIFTY SMALLCAP 100,10-Mar-25,15525.45,15663.9,15131.85,15198.15
NIFTY SMALLCAP 100,07-Mar-25,15420.15,15614.15,15379.25,15504.3
NIFTY SMALLCAP 100,06-Mar-25,15342.45,15457.55,15277.05,15400.35
NIFTY SMALLCAP 100,05-Mar-25,14764.65,15211.75,14764.65,15199.1
NIFTY SMALLCAP 100,04-Mar-25,14469.6,14867.45,14389.95,14762.6
NIFTY SMALLCAP 100,03-Mar-25,14740.9,14825.3,14299.8,14660.85
NIFTY SMALLCAP 100,28-Feb-25,15006.9,15051.45,14617.65,14700.2
NIFTY SMALLCAP 100,27-Feb-25,15426.95,15460.75,15097.85,15156.6
NIFTY SMALLCAP 100,25-Feb-25,15462.95,15606.05,15377,15408.6
NIFTY SMALLCAP 100,24-Feb-25,15502.7,15601.75,15317.4,15477.3
NIFTY SMALLCAP 100,21-Feb-25,15730.4,15982.05,15566.05,15636.9
NIFTY SMALLCAP 100,20-Feb-25,15474.5,15768.05,15417.2,15747.7
NIFTY SMALLCAP 100,19-Feb-25,15058,15579.15,14976.3,15525.9
NIFTY SMALLCAP 100,18-Feb-25,15422,15452.8,15038.4,15168.45
NIFTY SMALLCAP 100,17-Feb-25,15291.95,15512.45,15044.4,15413.1
NIFTY SMALLCAP 100,14-Feb-25,16013.45,16033,15254.1,15407.2
NIFTY SMALLCAP 100,13-Feb-25,16024.2,16206,15944.7,15973.85
NIFTY SMALLCAP 100,12-Feb-25,16034.85,16122.45,15490.1,16033
NIFTY SMALLCAP 100,11-Feb-25,16617.05,16632.75,15968.1,16074.35
NIFTY SMALLCAP 100,10-Feb-25,16998.2,17051.15,16562.5,16648.7
NIFTY SMALLCAP 100,07-Feb-25,17014.35,17106.7,16838.2,17006.85
NIFTY SMALLCAP 100,06-Feb-25,17173.65,17190.6,16989.85,17056.75
NIFTY SMALLCAP 100,05-Feb-25,16863.2,17148.65,16862.2,17108.5
NIFTY SMALLCAP 100,04-Feb-25,16752.35,16837.85,16617.25,16798.5
NIFTY SMALLCAP 100,03-Feb-25,16801.95,16876.9,16544.75,16617.6
NIFTY SMALLCAP 100,01-Feb-25,16959.7,17128,16678.9,16979.75
NIFTY SMALLCAP 100,31-Jan-25,16617.85,16922.8,16573.75,16910.5
NIFTY SMALLCAP 100,30-Jan-25,16668,16780.75,16505.05,16560.5
NIFTY SMALLCAP 100,29-Jan-25,16017.55,16560.9,16013.1,16540.55
NIFTY SMALLCAP 100,28-Jan-25,16318.15,16348.2,15684.6,16008.5
NIFTY SMALLCAP 100,27-Jan-25,16768.6,16772.4,16178.9,16304.25
NIFTY SMALLCAP 100,24-Jan-25,17373.05,17418.45,16906.65,16956.05
NIFTY SMALLCAP 100,23-Jan-25,17157.35,17472.65,17079.9,17364.55
NIFTY SMALLCAP 100,22-Jan-25,17485.4,17498.5,16915.35,17172.55
NIFTY SMALLCAP 100,21-Jan-25,17909.45,17941.25,17428.3,17456.5
NIFTY SMALLCAP 100,20-Jan-25,17731.1,17877.6,17603.6,17864.65
NIFTY SMALLCAP 100,17-Jan-25,17637.9,17704,17490.05,17672.05
NIFTY SMALLCAP 100,16-Jan-25,17517.7,17692.65,17516.1,17643.3
NIFTY SMALLCAP 100,15-Jan-25,17350.85,17507.55,17162.45,17353.95
NIFTY SMALLCAP 100,14-Jan-25,17014.75,17296.4,16965.5,17257.8
NIFTY SMALLCAP 100,13-Jan-25,17407.7,17531.15,16808.7,16922.1
NIFTY SMALLCAP 100,10-Jan-25,18100.5,18115.05,17628.95,17645.55
NIFTY SMALLCAP 100,09-Jan-25,18366.3,18395.2,18096.05,18118.35
NIFTY SMALLCAP 100,08-Jan-25,18714.1,18730.35,18238.6,18365.65
NIFTY SMALLCAP 100,07-Jan-25,18462,18698.9,18459.75,18673.45
NIFTY SMALLCAP 100,06-Jan-25,19096.8,19114.3,18385.7,18425.25
NIFTY SMALLCAP 100,03-Jan-25,19120.35,19224.95,19009.45,19033.7
NIFTY SMALLCAP 100,02-Jan-25,19012.8,19089.55,18932.35,19080.35
NIFTY SMALLCAP 100,01-Jan-25,18781.9,18989,18753.65,18959.8
NIFTY SMALLCAP 100,31-Dec-24,18596.35,18822.3,18472.75,18769.2
NIFTY SMALLCAP 100,30-Dec-24,18762.35,18787.35,18561.1,18639.95
NIFTY SMALLCAP 100,27-Dec-24,18775.3,18822.7,18705.25,18755.85
NIFTY SMALLCAP 100,26-Dec-24,18760.55,18808.6,18608.4,18728.65
NIFTY SMALLCAP 100,24-Dec-24,18704.9,18823,18586.1,18732.65
NIFTY SMALLCAP 100,23-Dec-24,18822.5,18871.45,18546.45,18687.8
NIFTY SMALLCAP 100,20-Dec-24,19201.4,19241.95,18672.6,18714.3
NIFTY SMALLCAP 100,19-Dec-24,18861.05,19163.6,18856.55,19133.1
NIFTY SMALLCAP 100,18-Dec-24,19410.45,19443.45,19164.2,19230.35
NIFTY SMALLCAP 100,17-Dec-24,19563.15,19598.35,19371.1,19398.45
NIFTY SMALLCAP 100,16-Dec-24,19435.6,19575.5,19430.4,19531.05
NIFTY SMALLCAP 100,13-Dec-24,19425,19439.35,19047.85,19407.3
NIFTY SMALLCAP 100,12-Dec-24,19694,19716.2,19447.7,19466.55
NIFTY SMALLCAP 100,11-Dec-24,19631.35,19698.95,19610.85,19657.35
NIFTY SMALLCAP 100,10-Dec-24,19575.25,19634.8,19516.45,19583.2
NIFTY SMALLCAP 100,09-Dec-24,19521.55,19578.75,19456.85,19528.6
NIFTY SMALLCAP 100,06-Dec-24,19377.55,19514.9,19285.9,19492.1
NIFTY SMALLCAP 100,05-Dec-24,19259.65,19352.9,19202.5,19333.55
NIFTY SMALLCAP 100,04-Dec-24,19077.5,19199.35,19008.35,19173.55
NIFTY SMALLCAP 100,03-Dec-24,18904.15,19033,18894.45,19003.55
NIFTY SMALLCAP 100,02-Dec-24,18666.8,18853.85,18593.75,18845.05
NIFTY SMALLCAP 100,29-Nov-24,18546.05,18666.15,18491.55,18650.95
NIFTY SMALLCAP 100,28-Nov-24,18579.35,18712.35,18468.1,18511.55
NIFTY SMALLCAP 100,27-Nov-24,18327.1,18518.35,18269.6,18502.85
NIFTY SMALLCAP 100,26-Nov-24,18161.4,18288.4,18145,18265.3
NIFTY SMALLCAP 100,25-Nov-24,18055.1,18154.3,18041.2,18115.85
NIFTY SMALLCAP 100,22-Nov-24,17652.65,17797.75,17564.25,17755.55
NIFTY SMALLCAP 100,21-Nov-24,17676.9,17707.05,17432.15,17596.6
NIFTY SMALLCAP 100,19-Nov-24,17593.9,17893.05,17591.6,17677.35
NIFTY SMALLCAP 100,18-Nov-24,17641.65,17695.7,17367.45,17507.25
NIFTY SMALLCAP 100,14-Nov-24,17500.7,17749.15,17497.1,17601.05
NIFTY SMALLCAP 100,13-Nov-24,17903.35,17941.15,17431.5,17458.9
NIFTY SMALLCAP 100,12-Nov-24,18261.95,18391.25,17950.05,17991.6
NIFTY SMALLCAP 100,11-Nov-24,18382.6,18416.45,18204.45,18225.15
NIFTY SMALLCAP 100,08-Nov-24,18783.25,18797.35,18401.15,18445.6
NIFTY SMALLCAP 100,07-Nov-24,18976.05,19031.9,18740.75,18763.85
NIFTY SMALLCAP 100,06-Nov-24,18592.5,18921.4,18550.35,18906.1
NIFTY SMALLCAP 100,05-Nov-24,18370.4,18524.15,18248.6,18503.45
NIFTY SMALLCAP 100,04-Nov-24,18773.15,18789.55,18308.15,18424.65
NIFTY SMALLCAP 100,01-Nov-24,18764.95,18862.25,18738.85,18794.9
NIFTY SMALLCAP 100,31-Oct-24,18390.45,18630,18316.95,18602.6
NIFTY SMALLCAP 100,30-Oct-24,18231.3,18454.7,18183.2,18390.9
NIFTY SMALLCAP 100,29-Oct-24,18099.2,18227.3,17870.65,18198.95
NIFTY SMALLCAP 100,28-Oct-24,17912.3,18139.1,17734.15,18062.3
NIFTY SMALLCAP 100,25-Oct-24,18292.35,18352.85,17670.9,17847.9
NIFTY SMALLCAP 100,24-Oct-24,18332.25,18426.1,18210.85,18249.15
NIFTY SMALLCAP 100,23-Oct-24,18034.95,18459.2,17816.65,18286.2
NIFTY SMALLCAP 100,22-Oct-24,18777.6,18782.4,18025.45,18061
NIFTY SMALLCAP 100,21-Oct-24,19166.9,19181.5,18765.8,18797.4
NIFTY SMALLCAP 100,18-Oct-24,18957.75,19102.65,18645.4,19077.8
NIFTY SMALLCAP 100,17-Oct-24,19374.9,19391.9,19039.5,19065.95
NIFTY SMALLCAP 100,16-Oct-24,19279.25,19346.85,19178.25,19304.9
NIFTY SMALLCAP 100,15-Oct-24,19179.55,19318.6,19149.3,19302.05
NIFTY SMALLCAP 100,14-Oct-24,19074.25,19105.75,18992.2,19090.55
NIFTY SMALLCAP 100,11-Oct-24,18950.15,19064.1,18894.5,19008.8
NIFTY SMALLCAP 100,10-Oct-24,18976.6,19018.3,18884.15,18900
NIFTY SMALLCAP 100,09-Oct-24,18718.45,18940.7,18716.8,18864.6
NIFTY SMALLCAP 100,08-Oct-24,18208.55,18658.8,18097.45,18617.65
NIFTY SMALLCAP 100,07-Oct-24,18840.6,18907.45,18102.05,18242.85
NIFTY SMALLCAP 100,04-Oct-24,18934.75,19042,18566.6,18758.65
NIFTY SMALLCAP 100,03-Oct-24,19031.15,19229.15,18878.85,18952.6
NIFTY SMALLCAP 100,01-Oct-24,19230.45,19349.5,19222.55,19331.3
NIFTY SMALLCAP 100,30-Sep-24,19249.9,19290.35,19079.1,19179.65
NIFTY SMALLCAP 100,27-Sep-24,19314.25,19401.85,19210.9,19242
NIFTY SMALLCAP 100,26-Sep-24,19432.95,19438.5,19211.15,19261.3
NIFTY SMALLCAP 100,25-Sep-24,19493.8,19508,19312.9,19357.75
NIFTY SMALLCAP 100,24-Sep-24,19608.2,19615.25,19426.9,19440.05
NIFTY SMALLCAP 100,23-Sep-24,19480,19566.75,19403.8,19548.9
NIFTY SMALLCAP 100,20-Sep-24,19267.2,19385.3,19189.5,19332.15
NIFTY SMALLCAP 100,19-Sep-24,19511.55,19567.3,18885.75,19144.85
NIFTY SMALLCAP 100,18-Sep-24,19484,19555.25,19293.25,19389.75
NIFTY SMALLCAP 100,17-Sep-24,19603.4,19606.95,19429.05,19465.55
NIFTY SMALLCAP 100,16-Sep-24,19604.85,19632.85,19441.75,19537.75
NIFTY SMALLCAP 100,13-Sep-24,19445.25,19526.35,19405,19505.95
NIFTY SMALLCAP 100,12-Sep-24,19278.9,19377.45,19218.1,19354.75
NIFTY SMALLCAP 100,11-Sep-24,19363,19417.35,19140.05,19161.85
NIFTY SMALLCAP 100,10-Sep-24,19193.3,19332.15,19192,19317.4
NIFTY SMALLCAP 100,09-Sep-24,19237.9,19243.25,18897.3,19097.4
NIFTY SMALLCAP 100,06-Sep-24,19570,19640.6,19255.7,19276.05
NIFTY SMALLCAP 100,05-Sep-24,19395.85,19595.35,19392.35,19520.95
NIFTY SMALLCAP 100,04-Sep-24,19162.45,19457.55,19114.15,19322.25
NIFTY SMALLCAP 100,03-Sep-24,19297.2,19378.95,19291.2,19326.7
NIFTY SMALLCAP 100,02-Sep-24,19395.5,19405.05,19209.25,19244.3
NIFTY SMALLCAP 100,30-Aug-24,19335.35,19386.5,19222.5,19307.1
NIFTY SMALLCAP 100,29-Aug-24,19354.25,19384.3,19116.45,19214.55
NIFTY SMALLCAP 100,28-Aug-24,19401.9,19440.05,19294.8,19319.75
NIFTY SMALLCAP 100,27-Aug-24,19183.65,19349.25,19151.1,19333.3
NIFTY SMALLCAP 100,26-Aug-24,19219.75,19249.85,19110.7,19132.25
NIFTY SMALLCAP 100,23-Aug-24,19165.6,19180.2,19033.95,19079.25
NIFTY SMALLCAP 100,22-Aug-24,19158.05,19224.7,19075.5,19099.6
NIFTY SMALLCAP 100,21-Aug-24,18871.75,19078.8,18828.3,19067.35
NIFTY SMALLCAP 100,20-Aug-24,18848.75,18868.75,18761.75,18839.95
NIFTY SMALLCAP 100,19-Aug-24,18577.2,18774.25,18558.1,18752.7
NIFTY SMALLCAP 100,16-Aug-24,18249.8,18450.55,18234.9,18436.85
NIFTY SMALLCAP 100,14-Aug-24,18292,18312.65,17972.8,18087.5
NIFTY SMALLCAP 100,13-Aug-24,18541.15,18543.1,18169.6,18203.65
NIFTY SMALLCAP 100,12-Aug-24,18388.95,18528.9,18236.5,18444.3
NIFTY SMALLCAP 100,09-Aug-24,18518.25,18544.95,18377.55,18410.2
NIFTY SMALLCAP 100,08-Aug-24,18430.15,18505,18285.45,18307.3
NIFTY SMALLCAP 100,07-Aug-24,18189.9,18413.4,17972.4,18383.3
NIFTY SMALLCAP 100,06-Aug-24,18150.65,18366.95,17837.15,17871.35
NIFTY SMALLCAP 100,05-Aug-24,18276.25,18375.75,17844.15,17942
NIFTY SMALLCAP 100,02-Aug-24,18742.9,18942.2,18630.5,18800.6
NIFTY SMALLCAP 100,01-Aug-24,19219.35,19247.6,18880.55,18949.95
NIFTY SMALLCAP 100,31-Jul-24,19234.65,19251.65,19110.7,19137.65
NIFTY SMALLCAP 100,30-Jul-24,19097.9,19251.2,19068.2,19207.55
NIFTY SMALLCAP 100,29-Jul-24,18988.1,19114.1,18977.15,19043.4
NIFTY SMALLCAP 100,26-Jul-24,18726.35,18879,18692.2,18854
NIFTY SMALLCAP 100,25-Jul-24,18574.95,18711.2,18512.9,18673.05
NIFTY SMALLCAP 100,24-Jul-24,18420.15,18748.7,18392.45,18723.5
NIFTY SMALLCAP 100,23-Jul-24,18644.4,18651.7,17559.65,18400.5
NIFTY SMALLCAP 100,22-Jul-24,18265.55,18597.85,18111.65,18563.05
NIFTY SMALLCAP 100,19-Jul-24,18831.15,18835.95,18367.5,18397.75
NIFTY SMALLCAP 100,18-Jul-24,19094,19098.6,18720.85,18829.2
NIFTY SMALLCAP 100,16-Jul-24,19111.2,19180.1,19024.9,19062.4
NIFTY SMALLCAP 100,15-Jul-24,19045.1,19087.6,18853.85,19047.7
NIFTY SMALLCAP 100,12-Jul-24,19009.5,19069.5,18902.2,18949.05
NIFTY SMALLCAP 100,11-Jul-24,18892.45,18936.35,18790.15,18919.65
NIFTY SMALLCAP 100,10-Jul-24,19044.8,19063.45,18414.7,18789.75
NIFTY SMALLCAP 100,09-Jul-24,19037.5,19095.55,18867.4,18956.75
NIFTY SMALLCAP 100,08-Jul-24,19036.65,19107.45,18844.95,18908.4
NIFTY SMALLCAP 100,05-Jul-24,18822.4,18993.6,18795,18941.2
NIFTY SMALLCAP 100,04-Jul-24,18798.8,18827.35,18684.35,18792.95
NIFTY SMALLCAP 100,03-Jul-24,18618.75,18713.35,18569.35,18700.55
NIFTY SMALLCAP 100,02-Jul-24,18653.7,18679.95,18393.25,18509.05
NIFTY SMALLCAP 100,01-Jul-24,18400.05,18600.95,18373.4,18593.65
NIFTY SMALLCAP 100,28-Jun-24,18263.15,18379.4,18259.6,18317.7
NIFTY SMALLCAP 100,27-Jun-24,18330,18403.15,18088.3,18165
NIFTY SMALLCAP 100,26-Jun-24,18298.6,18354.85,18213.8,18288
NIFTY SMALLCAP 100,25-Jun-24,18315.35,18437.65,18222.9,18242.05
NIFTY SMALLCAP 100,24-Jun-24,18174.25,18273.35,18008.9,18217.05
NIFTY SMALLCAP 100,21-Jun-24,18329.05,18400.25,18208.8,18235.05
NIFTY SMALLCAP 100,20-Jun-24,18209.75,18307.75,18105.1,18266.45
NIFTY SMALLCAP 100,19-Jun-24,18326.2,18347.05,17967.8,18155.5
NIFTY SMALLCAP 100,18-Jun-24,18149.9,18263.35,18103.25,18238.55
NIFTY SMALLCAP 100,14-Jun-24,17978.55,18089.15,17883.65,18043.6
NIFTY SMALLCAP 100,13-Jun-24,17909.25,17925.15,17784.3,17908.1
NIFTY SMALLCAP 100,12-Jun-24,17652.4,17809.15,17646.15,17788.3
NIFTY SMALLCAP 100,11-Jun-24,17535.75,17665.55,17455.55,17571.6
NIFTY SMALLCAP 100,10-Jun-24,17362.3,17528.65,17277.75,17475.15
NIFTY SMALLCAP 100,07-Jun-24,16915.5,17226.15,16831.3,17215.55
NIFTY SMALLCAP 100,06-Jun-24,16527.1,16918.6,16524.4,16826.1
NIFTY SMALLCAP 100,05-Jun-24,15872.4,16334.85,15371.9,16289.4
NIFTY SMALLCAP 100,04-Jun-24,17094,17094.15,14966,15692.15
NIFTY SMALLCAP 100,03-Jun-24,17420.55,17424.15,17006.35,17098.7
NIFTY SMALLCAP 100,31-May-24,16692.2,16774.35,16520.85,16696.7
NIFTY SMALLCAP 100,30-May-24,16843.3,16877.25,16582.55,16612.85
NIFTY SMALLCAP 100,29-May-24,16827.8,16954.75,16723.45,16886
NIFTY SMALLCAP 100,28-May-24,17100.6,17116.65,16796.45,16875.6
NIFTY SMALLCAP 100,27-May-24,17000.55,17087.35,16880.15,17019.65
NIFTY SMALLCAP 100,24-May-24,16933.7,17035.2,16865.05,16883
NIFTY SMALLCAP 100,23-May-24,16938.85,16979.25,16863.15,16911.9
NIFTY SMALLCAP 100,22-May-24,17010.15,17025.4,16730.9,16880.5
NIFTY SMALLCAP 100,21-May-24,17036,17040.55,16850.8,16939.85
NIFTY SMALLCAP 100,18-May-24,16945.95,17042.65,16941.25,17009.6
NIFTY SMALLCAP 100,17-May-24,16687.95,16886.55,16682.15,16870.8
NIFTY SMALLCAP 100,16-May-24,16538.9,16621.3,16509.15,16596.4
NIFTY SMALLCAP 100,15-May-24,16447.55,16544.7,16413.85,16457.45
NIFTY SMALLCAP 100,14-May-24,16130.3,16378.35,16117.6,16363.15
NIFTY SMALLCAP 100,13-May-24,16132,16148.35,15717.1,16037.8
NIFTY SMALLCAP 100,10-May-24,16046,16125.1,15782.6,16106.75
NIFTY SMALLCAP 100,09-May-24,16487.75,16524.05,15960.75,15995.7
NIFTY SMALLCAP 100,08-May-24,16331.4,16558.7,16228.95,16461.05
NIFTY SMALLCAP 100,07-May-24,16719.9,16727.35,16254.4,16367.05
NIFTY SMALLCAP 100,06-May-24,17057.65,17063.75,16619.4,16683.15
NIFTY SMALLCAP 100,03-May-24,17128.8,17135.15,16817.4,16936.5
NIFTY SMALLCAP 100,02-May-24,17089.3,17108.25,16996.55,17019.4
NIFTY SMALLCAP 100,30-Apr-24,17119.8,17132.6,16992.45,17011.8
NIFTY SMALLCAP 100,29-Apr-24,17098.6,17121,16971.2,17017.85
NIFTY SMALLCAP 100,26-Apr-24,16956.8,17051.55,16910.75,16981.3
NIFTY SMALLCAP 100,25-Apr-24,16774.1,16899.85,16752.8,16886.8
NIFTY SMALLCAP 100,24-Apr-24,16775.5,16822.6,16728.5,16746.95
NIFTY SMALLCAP 100,23-Apr-24,16587.1,16702.6,16571.85,16687.15
NIFTY SMALLCAP 100,22-Apr-24,16379.45,16502.45,16369.85,16484.2
NIFTY SMALLCAP 100,19-Apr-24,16115.65,16337,15928.5,16270.4
NIFTY SMALLCAP 100,18-Apr-24,16441.95,16543.55,16250.4,16286.35
NIFTY SMALLCAP 100,16-Apr-24,16104.95,16421.65,16065.9,16332.8
NIFTY SMALLCAP 100,15-Apr-24,16131.55,16363.3,15911.85,16211
NIFTY SMALLCAP 100,12-Apr-24,16562.45,16653.3,16473.95,16496.4
NIFTY SMALLCAP 100,10-Apr-24,16500.05,16593.1,16403.75,16571.4
NIFTY SMALLCAP 100,09-Apr-24,16508.6,16556.75,16357.45,16451.9
NIFTY SMALLCAP 100,08-Apr-24,16466.8,16485.6,16360.25,16407.05
NIFTY SMALLCAP 100,05-Apr-24,16229.25,16375.55,16171.05,16355.35
NIFTY SMALLCAP 100,04-Apr-24,16287.75,16335.75,16137.8,16219.35
NIFTY SMALLCAP 100,03-Apr-24,15965.75,16158.9,15932.15,16146.4
NIFTY SMALLCAP 100,02-Apr-24,15834.85,15974.75,15761.3,15960.95
NIFTY SMALLCAP 100,01-Apr-24,15418.25,15785.1,15414.55,15768.4
NIFTY SMALLCAP 100,28-Mar-24,15365.6,15397.15,15251.2,15270.45
NIFTY SMALLCAP 100,27-Mar-24,15175.7,15349.5,15158.25,15263.9
NIFTY SMALLCAP 100,26-Mar-24,15064.55,15170.25,14940.75,15118.35
NIFTY SMALLCAP 100,22-Mar-24,14955.65,15092.95,14918.35,15056.75
NIFTY SMALLCAP 100,21-Mar-24,14762,14980.55,14759.6,14960.3
NIFTY SMALLCAP 100,20-Mar-24,14649.9,14698.75,14396.8,14593.55
